Time,RPM,MAP,ECT,IAT,Remote Speed TSC1,fuel_type,Fuel Control Mode,Vbat,Vsw,Hour Meter,MAT,TIP,spk_adv,EPR Command Pressure,EPR Actual Pressure,EGO1_volts,EGO2_volts,MAP_MASTER,Barometric Pressure - BP,MAP_SLAVE,Closed Loop Fuel Trim - CL,Adaptive Fuel Trim - AL,PWe_avg,FORCEIDLE_active,LOWREVLIM_active,OILP_state,MIL Status,OILP_press,Start Timer,fuel_shutoff_chk,spark_shutoff_chk,Phi1_post_delt,Phi_UEGO,TPS Actual %,TPS Command %,rpmd_gov,LoadLim_max,LoadLim_max_TPS,gov_sw_state,KNK_retard,gov_type,sync_state,OILT,MFG_TPS_cmd_pct,MFG_TPS_act_pct,MFG Delta Press - DP,MFG Upstream Pressure,MFG Downstream Pressure,TIPAdapt_TIPcorrect,AUX_PD1_raw,AUX_PU1_raw,AUX_PU2_raw,AUX_PU3_raw,AUX_PD2_raw,AUX_PD3_raw,AUX_DIG1_volt,AUX_DIG2_volt,AUX_DIG3_volt,min_gov_rpm,max_gov_rpm,Gov1_rpm,Gov2_rpm,Gov3_rpm,gov_min_abslimit,gov_max_abslimit,LoadLim_perf_stat,LoadLim_T_active,eng_load,DERATE1_active,DERATE2_active,SD_active
151.85,1804.93893129771,8.903719190140851,186.265625,65.125,1800.21926910299,2.0,3.0,27.12936431188925,27.227907274590162,1825.175048828125,69.41393442622952,17.57779605263158,8.967167721519274,-1.056801637988877,-1.089182727741747,0.0,0.7445831298828125,8.888333333333335,14.2578125,8.585570469798654,0.140380859375,-7.209824782151446,26.766230620155007,0.0,0.0,0.0,0.0,94.02405738350126,5.349999904632568,0.0,0.0,0.001708984375,1.0139263800854947,27.589790188536355,27.48382256159087,1801.4429530201344,89.66932852056962,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9354732719908623,5.0,5.0,5.0,0.0,0.0,2.8515625,14.048285590277777,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.581746419270868,0.0,0.0,0.0
151.979,1802.9497907949788,8.82210057218309,186.265625,65.11069711538461,1807.2061068702303,2.0,3.0,27.156219242125985,27.213437499999998,1825.1752529144287,69.36786417322834,17.619715073529413,17.984375000000007,-0.8689376831054193,-0.8850641330750739,0.0,0.7435989379882811,8.825054048742128,14.2578125,8.612625838926174,0.140380859375,-7.174999530498796,27.219355620155056,0.0,0.0,0.0,0.0,94.14463948362723,5.349999904632568,0.0,0.0,0.001708984375,1.0259084393901219,27.481830363370918,27.544233317265434,1800.4410256410258,89.65138882021361,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9359639786485572,5.0,5.0,5.0,0.0,0.0,2.8515625,14.051085069444445,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.247824276194855,0.0,0.0,0.0
152.388,1799.4571428571428,8.877566964285712,186.265625,65.06872775800711,1792.0,2.0,3.0,27.155045922939067,27.174726802147237,1825.17529296875,69.33130787037037,17.610423900462962,18.416015624999996,-0.8367643536261955,-0.8200985747989039,0.0,0.7432080078125,8.86655699211503,14.2578125,8.625,0.1405154957490809,-7.195732302782012,27.68383672248802,0.0,0.0,0.0,0.0,93.65659536966461,5.349999904632568,0.0,0.0,0.001708984375,1.0046811311141288,27.406087846898323,27.389795104069496,1803.3251533742332,89.60714901194852,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9364491976224456,5.0,5.0,5.0,0.0,0.0,2.8461026278409087,14.06100295231729,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.35061465992647,0.0,0.0,0.0
152.596,1801.6711409395973,8.872070312500002,186.265625,65.0625,1788.5243902439022,2.0,3.0,27.13970302795031,27.13742897727273,1825.1753165153077,69.28125,17.622301667705734,18.86788366336633,-1.173332592048275,-1.1151489257812441,0.0,0.7438878878741197,8.903684356508872,14.2578125,8.62476099426386,0.1451828900505516,-7.1848948408917686,26.921875,0.0,0.0,0.0,0.0,93.85931769559903,5.349999904632568,0.0,0.0,0.001708984375,0.9813406808035701,27.257344260144595,27.41727003410681,1803.9631901840492,89.532470703125,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9386330469609376,5.0,5.0,5.0,0.0,0.0,2.8414861505681817,14.053761419340463,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.346504652795712,0.0,0.0,0.0
153.083,1799.7068062827225,8.754776554404145,186.269775390625,65.07671370967742,1786.6677316293928,2.0,3.0,27.15086244733146,27.103211313739376,1825.175537109375,69.31907420749279,17.626272321428573,18.0,-0.8069770239681198,-0.781418158083544,0.0,0.7436785630776849,8.74609375,14.2578125,8.508365200764818,0.1495361328125,-7.155218255029967,27.086179577464787,0.0,0.0,0.0,0.0,93.86083288817665,5.349999904632568,0.0,0.0,0.001708984375,1.03289794921875,27.321259871773098,27.25057220458984,1800.41,89.56211635044643,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9401246363466436,5.0,5.0,5.0,0.0,0.0,2.83984375,14.04296875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.981701175952516,0.0,0.0,0.0
153.218,1799.0,8.760602678571427,186.265625,65.09032258064516,1785.373801916933,2.0,3.0,27.14938114466292,27.133089146600565,1825.175537109375,69.36162644092218,17.614218750000003,18.0,-0.7831865431945486,-0.7638032557600619,0.0,0.7441943359375,8.76064987562189,14.2578125,8.5,0.1495361328125,-7.144451141357424,27.22982142857144,0.0,0.0,0.0,0.0,93.76325757575758,5.349999904632568,0.0,0.0,0.001708984375,1.0282644996031085,27.341906597159504,27.168318026327675,1801.0,89.59154401506696,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.939708406274969,5.0,5.0,5.0,0.0,0.0,2.83984375,14.04296875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.939060756138392,0.0,0.0,0.0
153.765,1802.6393442622953,8.764097865226335,186.265625,65.0625,1798.0025125628142,2.0,3.0,27.15234375,27.16670925817757,1825.175537109375,69.47777952261306,17.575235246282528,18.41132075471693,-1.1957576709166209,-1.230381177819306,0.0,0.749991332285503,8.768748509064885,14.2578125,8.5,0.13255815942975102,-7.150301369287633,26.613522117962468,0.0,0.0,0.0,0.0,93.8821145833333,5.349999904632568,0.0,0.0,0.0017282885174418556,0.997291708892245,27.374009683098596,27.365996458820096,1799.56338028169,89.58838326590401,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9352735722747096,5.0,5.0,5.0,0.0,0.0,2.83984375,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.97355460162138,0.0,0.0,0.0
153.888,1801.5443037974685,8.770470727848101,186.265625,65.0625,1793.9849246231151,2.0,3.0,27.15234375,27.168954439252335,1825.175537109375,69.48743718592965,17.580593633828997,18.87547169811325,-1.0160842384990785,-1.120093906048642,0.0,0.7508281632965687,8.768492149014778,14.2578125,8.5,0.1251220703125,-7.166329973694906,26.613385695187148,0.0,0.0,0.0,0.0,94.00639583333333,5.349999904632568,0.0,0.0,0.0017632063045058138,1.0194241505748822,27.346694301551494,27.337931695385514,1800.718309859155,89.62860107421875,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9348643738827198,5.0,5.0,5.0,0.0,0.0,2.8515625,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.980477469308035,0.0,0.0,0.0
154.161,1799.6203208556149,8.823567708333332,186.265625,65.0625,1801.4393939393942,2.0,3.0,27.154971168154763,27.171875,1825.1756665039063,69.5,17.587504352367688,18.690104166666686,-0.7734461226952037,-0.7655827840169277,0.0,0.7520006423028524,8.81133758650519,14.2578125,8.573275862068968,0.1251220703125,-7.197632541546243,27.685494652406398,0.0,0.0,0.0,0.0,93.86968493852459,5.349999904632568,0.0,0.0,0.00177001953125,1.0288419428559923,27.508184478038885,27.37275371401329,1800.4255319148936,89.62169828869048,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9349993674451325,5.0,5.0,5.0,0.0,0.0,2.851246553308824,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.183431210725193,0.0,0.0,0.0
154.195,1798.9751861042184,8.835704869727047,186.265625,65.0625,1804.015151515151,2.0,3.0,27.15576171875,27.171875,1825.1756831054688,69.48681640625,17.59157381615599,18.58975694444448,-0.7759984404756741,-0.7700617472330723,0.0,0.7521120621854026,8.832017733564008,14.2578125,8.602586206896545,0.1251220703125,-7.201531029850071,27.819017379679096,0.0,0.0,0.0,0.0,93.85008965163935,5.349999904632568,0.0,0.0,0.00177001953125,1.0271518353334412,27.53133298218094,27.37847275621309,1800.3451536643026,89.61181640625,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.935961082635239,5.0,5.0,5.0,0.0,0.0,2.850269990808824,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.238149789663428,0.0,0.0,0.0
154.228,1798.8114143920595,8.833145936724566,186.265625,65.06042296072508,1804.0217391304343,2.0,3.0,27.15625,27.172736528822053,1825.17569921875,69.484375,17.59552358983287,18.492361111111098,-0.7784756900861324,-0.7744089762369805,0.0,0.7522460937500001,8.852089641003465,14.2578125,8.631034482758624,0.1251220703125,-7.205256709346065,27.94861296791445,0.0,0.0,0.0,0.0,93.8310706967213,5.349999904632568,0.0,0.0,0.00177001953125,1.02551143685567,27.55380064796589,27.38402359128937,1800.2671394799054,89.60222516741071,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9368945120844607,5.0,5.0,5.0,0.0,0.0,2.849322150735294,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.295766390286953,0.0,0.0,0.0
154.261,1798.6476426799009,8.830587003722085,186.265625,65.0573074018127,1802.4076086956522,2.0,3.0,27.15625,27.17532111528822,1825.1757153320314,69.47154017857143,17.59947336350975,18.3949652777778,-0.7809529396965885,-0.7787562052408848,0.0,0.7524762834821428,8.872161548442904,14.2578125,8.65948275862068,0.1251220703125,-7.207121672453703,28.04456967213119,0.0,0.0,0.0,0.0,93.81205174180327,5.349999904632568,0.0,0.0,0.00177001953125,1.0238710383779002,27.576268313750823,27.389574426365648,1800.1891252955083,89.59263392857143,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9378279415336817,5.0,5.0,5.0,0.0,0.0,2.848374310661765,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.35338299091043,0.0,0.0,0.0
154.504,1797.4416873449131,8.811743951612904,186.265625,65.03436555891238,1790.521739130435,2.0,3.0,27.15625,27.19435307017544,1825.17578125,69.3620035046729,17.622317828341014,16.712381516587836,-0.9900495662245361,-0.9682411835572133,0.0,0.7541491124018324,8.816780252659575,14.2578125,8.605366492146596,0.1251220703125,-7.219308706430292,26.960051546391792,0.0,0.0,0.0,0.0,94.05623070987654,5.349999904632568,0.0,0.0,0.00177001953125,0.9998804662134756,27.458288314494684,27.367908396619434,1800.4880239520958,89.55739038230399,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9407681146042837,5.0,5.0,5.0,0.0,0.0,2.8413947610294117,14.0546875,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.327306757118546,0.0,0.0,0.0
154.755,1799.033582089552,8.782628676470587,186.265625,65.03125,1788.845360824742,2.0,3.0,27.15786597842262,27.195045107886905,1825.1759372287327,69.34200246710526,17.61704963235294,16.475504322766493,-1.164586356026796,-1.1168965426358373,0.0,0.755126953125,8.805799875827814,14.2578125,8.5,0.1251220703125,-7.178063025841348,26.23228092783507,0.0,0.0,0.0,0.0,93.56431934931507,5.349999904632568,0.0,0.0,0.00177001953125,0.9990988026494542,27.360221554089144,27.402443721376613,1801.458452722063,89.51729016426282,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9394298120357063,5.0,5.0,5.0,0.0,0.0,2.83984375,14.055566167481663,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.02991794265863,0.0,0.0,0.0
154.932,1801.014925373134,8.767529576959847,186.265625,65.0607040229885,1806.5885714285707,2.0,3.0,27.159923735119047,27.184756324404763,1825.1761372884114,69.28940217391305,17.60078125,18.515850144092173,-0.9978463309151977,-0.9692729603160614,0.0,0.755126953125,8.81495757450331,14.2578125,8.5,0.128173828125,-7.197853370949075,27.111486486486438,0.0,0.0,0.0,0.0,93.44648437499997,5.349999904632568,0.0,0.0,0.0016526442307692388,1.0194559300199455,27.39534763931539,27.52584260085533,1802.4727793696275,89.52639304985435,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9393799908248035,5.0,5.0,5.0,0.0,0.0,2.8432180204280146,14.058947127139364,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.091768454049372,0.0,0.0,0.0
155.132,1803.2537313432836,8.751097932600382,186.265625,65.03325123152709,1805.9618528610354,2.0,3.0,27.16205146563342,27.177908103099732,1825.1761474609375,69.22597361809045,17.62456597222222,16.584905660377345,-0.8094395228794694,-0.8024666526100785,0.0,0.7549320885894495,8.807117655529954,14.2578125,8.5,0.128173828125,-7.174560546874998,27.52232142857143,0.0,0.0,0.0,0.0,93.85886718750001,5.349999904632568,0.0,0.0,0.0015869140625,1.0276795936922722,27.234282860389115,27.380527959805775,1799.450704225352,89.5562978891226,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9400080919265748,5.0,5.0,5.0,0.0,0.0,2.8509816873177845,14.06139996408046,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,28.161656037541743,0.0,0.0,0.0
155.381,1804.3673469387757,8.749107512417218,186.265625,65.05784354304636,1805.2277580071172,2.0,3.0,27.157423305860807,27.18005415162455,1825.1761474609375,69.2801724137931,17.642720047577853,17.784999999999975,-0.7869993116034836,-0.7505086263020766,0.0,0.755206404061153,8.797817887931034,14.2578125,8.5,0.128173828125,-7.0636961983039015,26.98161764705884,0.0,0.0,0.0,0.0,94.00464391094421,5.349999904632568,0.0,0.0,0.0015869140625,1.00812905521716,27.24544749540441,27.34950557174138,1797.3061224489795,89.5477294921875,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.938994710445404,5.0,5.0,5.0,0.0,0.0,2.842474489795918,14.041835039511495,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.905971903196523,0.0,0.0,0.0
155.603,1802.7864406779659,8.771668118466899,186.265625,65.046875,1808.3877551020396,2.0,3.0,27.133072421577946,27.210825466061184,1825.1761474609375,69.35193965517242,17.552700583910035,16.674999999999976,-1.173279809170082,-1.1303137576941493,0.0,0.7555568300444505,8.790342133620689,14.2578125,8.5,0.128173828125,-7.149326934247211,26.165441176470548,0.0,0.0,0.0,0.0,94.02883583690988,5.349999904632568,0.0,0.0,0.0015869140625,0.9878457919034079,27.471808938419116,27.594914742150387,1799.3197278911566,89.56174223480753,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9359440292011607,5.0,5.0,5.0,0.0,0.0,2.845545826342282,14.03515625,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.923861004057382,0.0,0.0,0.0
155.688,1801.9220338983052,8.760099085365855,186.265625,65.046875,1803.1836734693882,2.0,3.0,27.1362286121673,27.207651171128106,1825.1761474609375,69.359375,17.560839843749996,16.5,-1.3211799996797744,-1.2757346413352177,0.0,0.7553604789402174,8.784127184139786,14.2578125,8.528409090909081,0.128173828125,-7.158899788904675,26.063131313131297,0.0,0.0,0.0,0.0,94.04489182692308,5.349999904632568,0.0,0.0,0.0015869140625,0.9846040391430394,27.50254313151046,27.47854629748969,1800.0,89.56892284142518,99.896240234375,3.0,0.0,3.0,-2.0,188.5,0.0,0.0,0.0,8.52778148651123,8.52778148651123,0.0,1.9348118465596982,5.0,5.0,5.0,0.0,0.0,2.8488884228187916,14.03515625,2.83984375,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0,0.0,2.0,27.89645422072638,0.0,0.0,0.0
