Time,rpm,MAP,ECT,IAT,RMT_speed,fuel_type,fuel_ctl_mode,Vbat,Vsw,Engine Hours,MAT,TIP,spk_adv,MJ_P_cmd,MJ_P_act,EGO1_volts,EGO2_volts,rIAT,BP,rMAP,CL_BM1,A_BM1,PWe_avg,FORCEIDLE_active,LOWREVLIM_active,OILP_state,MIL Staus,OILP_press,start_tmr,fuel_shutoff_chk,spark_shutoff_chk,Phi1_post_delt,Phi_UEGO,TPS_pct,TPS_cmd_pct,rpmd_gov,LoadLim_max,LoadLim_max_TPS,gov_sw_state,KNK_retard,gov_type,sync_state,OILT,MFG_TPS_cmd_pct,MFG_TPS_act_pct,MFG_DPPress,MFG_USPress,MFG_DSPress,run_mode,eng_load,AUX_PD1_raw,AUX_PU1_raw,AUX_PU2_raw,AUX_PU3_raw,AUX_PD2_raw,AUX_PD3_raw,AUX_DIG1_volt,AUX_DIG2_volt,AUX_DIG3_volt,min_gov_rpm,max_gov_rpm,Gov1_rpm,Gov2_rpm,Gov3_rpm,gov_min_abslimit,gov_max_abslimit
647.409,1798.2468749999998,8.806120499320658,176.09375,77.328125,1799.0,2.0,3.0,27.83345011210762,27.626569634703202,27839.3828125,82.80500280269058,17.511357060185187,33.420662100456624,-0.30836438918861514,-0.5211684363228157,0.0,0.7634665034871244,77.328125,13.00390625,8.824728260869549,-0.1556396484375,-0.580876048018295,45.93503694581294,0.0,0.0,0.0,1.0,92.30230034722219,4.920000076293945,0.0,0.0,0.00958251953125,0.9928720703124916,24.87892869342068,24.90045884076289,1799.0,99.13330078125,98.9959716796875,3.0,0.0,3.0,-2.0,189.96968085106383,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.030496036305184,1.9279608726501465,5.0,5.0,1.682539701461792,0.0,0.0,2.834134615384616,2.8236501186708853,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
647.546,1798.6750000000002,8.854110054347846,176.09375,77.33119019138756,1798.816425120773,2.0,3.0,27.84304932735426,27.614351455479447,27839.3828125,82.75700672645739,17.50144675925926,33.381563926940615,-0.10858072186786466,-0.1503181457517031,0.0,0.764184255968348,77.328125,13.00390625,8.879019474637689,-0.1556396484375,-0.5625208412728641,46.5677339901479,0.0,0.0,0.0,1.0,92.19328703703697,4.920000076293945,0.0,0.0,0.00958251953125,0.9752197265624943,24.914966930042617,24.846707048087264,1798.2587412587409,99.13330078125,98.9959716796875,3.0,0.0,3.0,-2.0,190.0,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.270507812500068,1.9304627390468836,5.0,5.0,1.6829467018445337,0.0,0.0,2.83984375,2.8172286184210504,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
647.862,1799.4021164021162,8.889449332524277,176.09375,77.34991666666666,1798.3919999999998,2.0,3.0,27.826617324561376,27.618681975593685,27839.3828125,82.65736607142858,17.61103062913904,33.375,-0.0808003403271286,-0.08613804408482142,0.0,0.764404296875,77.35703656462584,13.00390625,8.82393973214287,-0.1556396484375,-0.5798236743823881,46.26640365448509,0.0,0.0,0.0,1.0,92.33789062499997,4.920000076293945,0.0,0.0,0.00958251953125,1.0128859299879758,24.55213162008785,24.540802528118256,1798.5659574468082,99.13005908000518,98.9959716796875,3.0,0.0,3.0,-2.0,189.9480593607306,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.097597375380303,1.9407400956666803,5.0,4.999112851917744,1.6838224653140128,0.0,0.0,2.83984375,2.813988095238095,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
648.07,1799.9523809523812,8.861840109223293,176.09375,77.35858333333333,1798.9466666666667,2.0,3.0,27.81990559895832,27.56937458773087,27839.3828125,82.69468750000001,17.5785625,33.375,-0.09197607421875015,-0.10464704529312917,0.0,0.7629135443239795,77.359375,13.00390625,8.796205357142853,-0.1556396484375,-0.5911657052446725,46.0416666666666,0.0,0.0,0.0,1.0,92.56111725663722,4.920000076293945,0.0,0.0,0.00958251953125,1.0407276573685362,24.581662640300944,24.630670962126363,1799.0,99.12983287464489,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.888349414926676,1.938527281467731,5.0,4.996498193380968,1.6801668090640378,0.0,0.0,2.83984375,2.8200231481481466,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
648.328,1799.0565217391302,8.82869577625571,176.07812,77.37493489583333,1799.0,2.0,3.0,27.841269841269842,27.580319347609557,27839.3828125,82.66220543032789,17.54140625,33.375,-0.19281765633101366,-0.10728779777151437,0.0,0.7618433528915977,77.37176294820716,13.00390625,8.840388446215133,-0.1556396484375,-0.5770655120978396,45.945744680851064,0.0,0.0,0.0,1.0,92.27343750000007,4.920000076293945,0.0,0.0,0.00958251953125,1.04876708984375,24.689546969568294,24.66156726747048,1799.0,99.13011737898285,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.067759067197382,1.936713522986361,5.0,4.998968150264533,1.6815011704090943,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
648.539,1799.9739130434784,8.85880422374429,176.09375,77.375,1799.0,2.0,3.0,27.850855654761904,27.599693480861244,27839.3828125,82.60190217391306,17.59285876820387,33.375,-0.8191416329199624,-0.7359237670899132,0.0,0.7607711722317351,77.375,13.00390625,8.846875000000002,-0.1556396484375,-0.573149971340014,44.172870222929724,0.0,0.0,0.0,1.0,92.06068591101695,4.920000076293945,0.0,0.0,0.00958251953125,1.0493814968983595,24.599362376541645,24.5348747202892,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.17779618275318,1.9407813847064967,5.0,4.99963396156173,1.6821652008700616,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
648.806,1800.932142857143,8.753255208333313,176.0625,77.3892809139785,1799.0,2.0,3.0,27.828730008417505,27.578974184782602,27839.3828125,82.61908783783784,17.61470588235294,33.424045138888886,-1.2691650390625508,-1.3159663759429523,0.0,0.75906925073406,77.3863255033557,13.00390625,8.763809051003333,-0.1556396484375,-0.6024716505363855,42.202487244897945,0.0,0.0,0.0,1.0,92.28690117385803,4.920000076293945,0.0,0.0,0.009604656634553127,1.0476621970152231,24.37271118164064,24.400187647619966,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.757266747690323,1.9414462089538569,5.0,5.0,1.683527129595397,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
648.964,1799.0142857142848,8.736022659952601,176.07812,77.390625,1799.0,2.0,3.0,27.83073580994898,27.589006696428584,27839.3828125,82.657196969697,17.580558401639326,33.4375,-1.0325963190480423,-1.121600673787195,0.0,0.7587911671605605,77.390625,13.00390625,8.73528703193833,-0.1556396484375,-0.6116739908854143,42.90716527196731,0.0,0.0,0.0,1.0,92.42711103723389,4.920000076293945,0.0,0.0,0.0096435546875,1.0369471108041008,24.4677407400949,24.56103052411766,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.663208007812468,1.9349976745329565,5.0,5.0,1.6843783855438181,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
649.265,1798.0,8.815796352230482,176.07812,77.40363615241635,1799.0,2.0,3.0,27.81715238764045,27.570692883895134,27839.3828125,82.69963304924242,17.49446022727272,33.393264840182646,-0.225830078125,-0.25049987020382636,0.0,0.7594294143935381,77.40029131355932,13.00390625,8.808852014462794,-0.1556396484375,-0.5884717858355966,45.79945652173888,0.0,0.0,0.0,1.0,92.08205782312925,4.920000076293945,0.0,0.0,0.0096435546875,0.9891060494087797,24.840974459682943,24.822808704236998,1799.0,99.13162399124313,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.00756496853299,1.92558319317667,5.0,5.0,1.6829021187637385,0.0,0.0,2.840208333333331,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
649.44,1798.5451127819551,8.868286132812521,176.0625,77.39391063084113,1798.4941176470588,2.0,3.0,27.821807861328132,27.586291215551185,27839.3828125,82.6675857843137,17.505729166666686,33.375,-0.06927538483510089,-0.06341308593750086,0.0,0.759521484375,77.41154133466135,13.00390625,8.866175354251014,-0.1556396484375,-0.5698098076714374,46.62246621621625,0.0,0.0,0.0,1.0,92.1286105577689,4.920000076293945,0.0,0.0,0.0096435546875,0.9666373884997791,24.889702344462844,24.825732377323792,1799.0,99.12771148122711,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.242774089784163,1.9300816184596024,5.0,5.0,1.684412190855182,0.0,0.0,2.8493229166666714,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
649.761,1799.0,8.837032979704814,176.09375,77.42906688084112,1798.7116788321166,2.0,3.0,27.834677875905797,27.618546195652172,27839.3828125,82.56427935943061,17.579182942708332,33.375,-0.07681403361575177,-0.07943572998046586,0.0,0.7591131196605216,77.43046320921985,13.00390625,8.84386120996442,-0.1556396484375,-0.5727253262958817,46.50385802469141,0.0,0.0,0.0,1.0,92.1448217975206,4.920000076293945,0.0,0.0,0.0096435546875,1.0271590012770349,24.515501044431698,24.60632908846683,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.10707303736544,1.9387101823633373,4.999769131053578,5.0,1.682539701461792,0.0,0.0,2.832198660714285,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
649.894,1799.5000000000005,8.809021226415096,176.09375,77.43418560606061,1799.0,2.0,3.0,27.832103856877325,27.60554108796296,27839.3828125,82.54123590225564,17.596339026162784,33.375,-0.08926463127136135,-0.08807373046875,0.0,0.7587167245370371,77.4375,13.00390625,8.797226123595511,-0.1556396484375,-0.5904424758184595,46.07626028806587,0.0,0.0,0.0,1.0,92.2736311983471,4.920000076293945,0.0,0.0,0.0096435546875,1.041926926832929,24.55154477859556,24.617214860587282,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.93798210047472,1.9375291412526912,4.998588147596879,5.0,1.682539701461792,0.0,0.0,2.8359095982142866,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
650.209,1799.7902097902095,8.831357284330963,176.09375,77.42778268551237,1799.0,2.0,3.0,27.818845893501802,27.533329586330932,27839.3828125,82.58158482142858,17.5622986469072,33.375,-0.37487792968736355,-0.3067183061076586,0.0,0.7563511817463904,77.43446492805755,13.00390625,8.833878610108297,-0.1556396484375,-0.5783493454391894,45.52391581632691,0.0,0.0,0.0,1.0,92.29235413024477,4.920000076293945,0.0,0.0,0.0096435546875,1.0499713451831367,24.85166876833046,24.81991646732493,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.09404047388219,1.9345225725716697,4.999533461361397,5.0,1.6844356019788653,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
650.371,1800.9230769230771,8.882606183978863,176.07812,77.43672703180212,1799.0,2.0,3.0,27.830268501805055,27.55154001798561,27839.3828125,82.52734374999999,17.601441688144334,33.375,-0.9545791933200614,-0.8731842041015394,0.0,0.7549233557084842,77.42535971223022,13.00390625,8.852154783393503,-0.1556396484375,-0.5733386890308276,43.922512755101984,0.0,0.0,0.0,1.0,92.16180889423079,4.920000076293945,0.0,0.0,0.0096435546875,1.050773917854606,24.505279442253286,24.472880907089735,1799.0,99.1240234375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.3081251412385,1.9388188283715466,4.999528739276348,5.0,1.6861699415104725,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
650.615,1799.993103448276,8.730415962837839,176.07812,77.42214209401709,1798.021551724138,2.0,3.0,27.84638475251678,27.560369318181817,27839.3828125,82.53769003378379,17.631990131578945,33.375,-1.1902034732845261,-1.2074221347240583,0.0,0.7547075756750872,77.421875,13.00390625,8.735853040540517,-0.1556396484375,-0.6088366611398391,42.53870106761565,0.0,0.0,0.0,1.0,92.46354166666664,4.920000076293945,0.0,0.0,0.0096435546875,1.0460184581244167,24.302419026692732,24.31702561044167,1799.0,99.12336271491635,98.9959716796875,3.0,0.0,3.0,-2.0,189.9104020979021,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.693295760893477,1.9431965431924583,4.999031335216458,5.0,1.686738439157706,0.0,0.0,2.83984375,2.8228304660278765,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
650.831,1798.503448275862,8.719013935810809,176.09375,77.4332191780822,1798.71768707483,2.0,3.0,27.833108836206897,27.53957201086957,27839.3828125,82.58223684210527,17.56875691371683,33.40768828451883,-0.7854580636752347,-0.8739906311035952,0.0,0.7543310546874997,77.42855290456431,13.00390625,8.693222736625515,-0.1544062296549482,-0.6246097752305338,43.39508032128481,0.0,0.0,0.0,1.0,91.91484043961867,4.920000076293945,0.0,0.0,0.009757486979166636,1.0282505580357186,24.56615817162299,24.64658879051521,1799.0,99.127197265625,98.9959716796875,3.0,0.0,3.0,-2.0,189.99375,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.58768774757921,1.9324682890358589,4.999925487324343,5.0,1.6840472091622907,0.0,0.0,2.83984375,2.8375299433797916,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.135,1798.0,8.878069196428537,176.10938,77.425,1799.7892857142858,2.0,3.0,27.8203125,27.574462890624986,27839.3828125,82.5872080449827,17.47351241438356,33.39524021352314,-0.161444481382962,-0.1967141287667959,0.0,0.7544284906602443,77.4375,13.00390625,8.866197374131946,-0.152587890625,-0.5659623579545505,46.53046874999966,0.0,0.0,0.0,1.0,92.16434151785714,4.920000076293945,0.0,0.0,0.009765625,0.9849038244584852,25.076802571614575,25.030500992484715,1798.6109090909092,99.12485832715556,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.272402007004427,1.9244335492451978,5.0,5.0,1.687364386160847,0.0,0.0,2.83984375,2.821340460526315,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.251,1798.7105263157894,8.936851415094317,176.09375,77.421875,1799.7919708029196,2.0,3.0,27.813078703703706,27.604073660714274,27839.3828125,82.56854645593872,17.472131529850756,33.36919144981413,-0.05361779056378209,-0.05261253158399483,0.0,0.7548828125,77.4375,13.00390625,8.95273166232641,-0.152587890625,-0.5374935123470311,47.294308035713925,0.0,0.0,0.0,1.0,91.88599330357142,4.920000076293945,0.0,0.0,0.009765625,0.9798174145419704,25.135803222656246,25.027294435362883,1798.189090909091,99.12227435703696,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.51232190730457,1.9268925338983525,5.0,5.0,1.686217534879924,0.0,0.0,2.8364195478723424,2.8203125,2.835010335603112,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.595,1800.4597701149423,8.911673109965626,176.09375,77.42918771043772,1799.0,2.0,3.0,27.84864267676768,27.58662373310811,27839.3828125,82.4764344262295,17.61387310606061,33.3125,-0.058792372881358454,-0.04710279561705742,0.0,0.7548118512110726,77.43305121527777,13.00390625,8.90267231308408,-0.152587890625,-0.548504659222445,46.95766469594589,0.0,0.0,0.0,1.0,92.4617915546595,4.920000076293945,0.0,0.0,0.009765625,1.0394287109374998,24.44070886682581,24.494499707744104,1798.9733333333336,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.387073444870133,1.9434875638772442,5.0,4.999022171117257,1.6849817037582397,0.0,0.0,2.83203125,2.8067853009259243,2.8344907407407387,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.751,1799.8714285714289,8.81648195251938,176.0625,77.43739478114477,1799.0,2.0,3.0,27.85479797979798,27.627797719594593,27839.3828125,82.44446721311475,17.632339015151512,33.3125,-0.07670567399363631,-0.06859875695179915,0.0,0.7546800659602076,77.42458767361111,13.00390625,8.817194667431203,-0.152587890625,-0.5789605856744525,46.315350506757014,0.0,0.0,0.0,1.0,92.3656894041219,4.920000076293945,0.0,0.0,0.009765625,1.0470458984374977,24.51035676179107,24.579637068031488,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.063314091692614,1.9439839454234253,5.0,4.999189950625102,1.6849817037582397,0.0,0.0,2.8342976749146747,2.809692382812497,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.935,1799.214285714286,8.819267805232558,176.03125,77.4375,1799.0,2.0,3.0,27.821546875000017,27.593985316265073,27839.3828125,82.466796875,17.61017922794118,33.3125,-0.32619900173598937,-0.2639972276923868,0.0,0.7539324079241074,77.42935267857142,13.00390625,8.812630208333331,-0.152587890625,-0.5867513020833347,45.445601851852345,0.0,0.0,0.0,1.0,92.3600890456989,4.920000076293945,0.0,0.0,0.009765625,1.052251559584888,24.587197737260272,24.645748653927363,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.035337835020027,1.9401658389193954,5.0,4.999938941001892,1.6849817037582397,0.0,0.0,2.8392038182593855,2.80078125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
651.97,1799.0892857142856,8.819797722868218,176.03125,77.4375,1799.0,2.0,3.0,27.8144375,27.585749246987945,27839.3828125,82.47363281250001,17.603860294117638,33.3125,-0.38572334948884435,-0.311029607599529,0.0,0.753749302455357,77.43130580357143,13.00390625,8.81718750000001,-0.152587890625,-0.585168909143516,45.26736111111118,0.0,0.0,0.0,1.0,92.37478998655915,4.920000076293945,0.0,0.0,0.009765625,1.0523073566493704,24.600346883138023,24.647192052892738,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.030016264457295,1.9399892564647452,5.0,5.0,1.6846509146025446,0.0,0.0,2.83984375,2.801550196850393,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.007,1799.0863309352515,8.820583976833971,176.01562,77.4375,1799.0,2.0,3.0,27.806921875000015,27.577042545180735,27839.3828125,82.480859375,17.597180278361346,33.3125,-0.44864908854158075,-0.36074955207257103,0.0,0.7535557338169646,77.43337053571427,13.00390625,8.822005208333334,-0.152587890625,-0.583496093750001,45.07893518518564,0.0,0.0,0.0,1.0,92.39033098118277,4.920000076293945,0.0,0.0,0.009765625,1.052366342117537,24.61424740878016,24.648717931798984,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.03534971992919,1.9398025835841157,5.0,5.0,1.6839309617342706,0.0,0.0,2.83984375,2.8043953001968434,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.038,1799.3093525179856,8.823389237451737,176.01562,77.4375,1799.0944881889764,2.0,3.0,27.80757034132841,27.574766489852397,27839.3828125,82.48062730627305,17.59375,33.314279359430614,-0.5085547662551073,-0.40673610142322186,0.0,0.7533935546875001,77.43510044642858,13.00390625,8.826041666666674,-0.152587890625,-0.5820945457175907,44.92106481481494,0.0,0.0,0.0,1.0,92.40335181451613,4.920000076293945,0.0,0.0,0.009765625,1.0524157623746502,24.62589379512902,24.649996370882604,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.05676960495282,1.9396461819814257,5.0,5.0,1.6833277579797683,0.0,0.0,2.83984375,2.8067790354330686,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.096,1799.726618705036,8.828637789575287,176.01562,77.4375,1799.3228346456692,2.0,3.0,27.815930581180808,27.576438537822877,27839.3828125,82.46390682656826,17.59375,33.32717971530249,-0.7113647460937942,-0.6102251325336245,0.0,0.7530921074137031,77.43651935146444,13.00390625,8.832612345041325,-0.152587890625,-0.5797371031746027,44.59522058823558,0.0,0.0,0.0,1.0,92.4277133736559,4.920000076293945,0.0,0.0,0.009765625,1.0525082260815064,24.647683808297813,24.652388289168076,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.096845518867912,1.939353559628006,5.0,5.0,1.6821991832132825,0.0,0.0,2.83984375,2.811238927165351,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.215,1799.52688172043,8.83940637065637,176.01562,77.4375,1799.791338582677,2.0,3.0,27.833083487084874,27.579869119003693,27839.3828125,82.42960101476015,17.59375,33.353647686832744,-1.1274748771422853,-1.0277284894671883,0.0,0.7524843096234308,77.42873953974896,13.00390625,8.83837487086777,-0.152587890625,-0.5782959953187,43.384803921568604,0.0,0.0,0.0,1.0,92.23331678511701,4.920000076293945,0.0,0.0,0.009765625,1.0520208402254683,24.589449688068857,24.648775373186382,1799.0,99.11959355929082,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.12852753788592,1.9391065765368312,5.0,5.0,1.6802347480845299,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.419,1800.0,8.810810810810814,176.03125,77.4375,1799.498338870432,2.0,3.0,27.833133710801395,27.57854400951557,27839.3828125,82.40625,17.599876348920866,33.375,-1.4833306828770016,-1.4155369588773483,0.0,0.7522039544092466,77.42713647959184,13.00390625,8.820083469055385,-0.152587890625,-0.5832981418918892,42.558035714285445,0.0,0.0,0.0,1.0,91.88180891798417,4.920000076293945,0.0,0.0,0.009765625,1.0508446708952563,24.435321104179316,24.637658255440847,1799.0,99.1154012455282,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.98792004194417,1.9399258925726537,5.0,5.0,1.6827763825857716,0.0,0.0,2.83984375,2.8203125,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.559,1800.9652509652517,8.78125,176.01562,77.4375,1799.0332225913621,2.0,3.0,27.82170078397213,27.574759407439444,27839.3828125,82.40625,17.607745053956833,33.375,-1.0126361846924723,-1.1028934307951956,0.0,0.7525551155821918,77.4345769557823,13.00390625,8.784456433224772,-0.152587890625,-0.5948453336148636,43.49553571428541,0.0,0.0,0.0,1.0,92.14119626976276,4.920000076293945,0.0,0.0,0.009765625,1.0315169037365517,24.41759345945248,24.596644630116877,1799.0,99.1178966703869,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.87122626991124,1.939411363733097,5.0,5.0,1.686821558704112,0.0,0.0,2.8382457386363646,2.816794002757355,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.714,1799.1698841698842,8.760210545366785,176.0,77.4375,1799.577689243028,2.0,3.0,27.839718750000003,27.59548261088711,27839.38375686813,82.4497767857143,17.5757362859712,33.375,-0.5410243443079319,-0.5852789742604212,0.0,0.7530651164504719,77.4375,13.00390625,8.765625,-0.15724211586028347,-0.6011962890625,44.572115384615735,0.0,0.0,0.0,1.0,92.30991683467741,4.920000076293945,0.0,0.0,0.00978472760615461,1.0073599185583588,24.493200913915278,24.604361397879483,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.792082434034512,1.9379211654813269,5.0,5.0,1.6874237060546875,0.0,0.0,2.833658854166665,2.805664062499998,2.83203125,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
652.858,1798.157509157509,8.767348345588212,176.0,77.4375,1799.723636363637,2.0,3.0,27.85239857456141,27.609905814459935,27839.384765625,82.49799107142854,17.537292041366918,33.375,-0.12291608537963405,-0.12884412493054798,0.0,0.7535957768278301,77.4375,13.00390625,8.765625,-0.16572576692205268,-0.6011962890625,45.61057692307653,0.0,0.0,0.0,1.0,92.24867691532259,4.920000076293945,0.0,0.0,0.009851819686307245,0.9822198831810179,24.79667231721682,24.776177657277874,1799.0,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,26.844929407963328,1.9328796651439761,5.0,5.0,1.685933646509204,0.0,0.0,2.8345969787822867,2.80651242760617,2.8342591492395415,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
653.025,1798.7692307692307,8.856086282169095,175.98438,77.4375,1798.5090909090914,2.0,3.0,27.83637609649123,27.591722016550527,27839.384765625,82.48026960784314,17.537572957198442,33.375,-0.06764357748662399,-0.06918370863971125,0.0,0.7544951693702289,77.4375,13.00390625,8.822752284053145,-0.1678466796875,-0.5821591331845268,46.2851159793813,0.0,0.0,0.0,1.0,92.02707391036188,4.920000076293945,0.0,0.0,0.0098876953125,0.9807206274757945,24.952189127604168,24.833472300384,1798.3360655737708,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.20868986335372,1.9270553166575974,4.999936691919963,4.999986380892616,1.6838599803084038,0.0,0.0,2.8394113238007384,2.8191059362934308,2.8392199382129255,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
653.201,1799.5090090090093,8.869273792613638,176.01562,77.4375,1798.0,2.0,3.0,27.819687499999997,27.59188179347826,27839.384765625,82.44129464285714,17.5533619133574,33.375,-0.05940346899329889,-0.06437321299130128,0.0,0.7548561633472711,77.44076906028369,13.00390625,8.881918298192756,-0.1678466796875,-0.5597566303453982,46.757686491935544,0.0,0.0,0.0,1.0,91.7217696340461,4.920000076293945,0.0,0.0,0.0098876953125,1.0065926565250976,24.6128829484133,24.585707982381177,1798.6979166666667,99.12109375,98.9959716796875,3.0,0.0,3.0,-2.0,189.875,0.0,0.0,0.0,8.52778148651123,8.52778148651123,3.0,27.244047416273002,1.932606102355734,4.998344945907593,4.9991873932593816,1.6845466131451488,0.0,0.0,2.83984375,2.8203125,2.8353084035580522,1000.0,1850.0,1800.0,1500.0,1800.0,1000.0,1850.0
