Time,rpm,MAP,MILout_mirror,Vsw,Vbat,ECT,IAT,MJ_P_cmd,MJ_P_act,TIP,EGO1_volts,OILP_press,TIP_MAP_DELTA,RMT_speed,spk_adv,fuel_shutoff_chk,spark_shutoff_chk,fuel_type,OILP_state,MAT,LOWREVLIM_active,FORCEIDLE_active,BP,PWe_avg,FPin,FT,CL_BM1,Phi1_post_delt,A_BM1,EGO2_volts,fuel_ctl_mode,EGO1Z_ohms,EGO2Z_ohms,Phi_UEGO,TPS_cmd_pct,TPS_pct,gov_sw_state,rpmd_gov,gov_type,LoadLim_max,LoadLim_max_TPS,FPP_cmd_pct,FPP_pct,FPP1_pct,FPP2_pct,FPP1_idle,FPP2_idle,FPP1_full,FPP2_full,FPP1_rawfilt,FPP2_rawfilt,IVS State,KNK_retard,RS_speed,RS_speed_d,RS_pulses_per_km,start_tmr,sync_state,AUX_DIG1_volt,AUX_DIG2_volt,AUX_DIG3_volt,AUX_PU1_raw,AUX_PU2_raw,AUX_PUD1_raw,AUX_PD1_raw,AUX_PD2_raw,AUX_PUD2_raw,AUX_PUD3_raw,Gov1_volt,Gov2_volt,CAN_Rx_packs,CAN_Tx_packs,CAN2_Rx_packs,CAN2_Tx_packs,ME0mstr_MAP,ME0slv1_MAP
448.985,1779.607798,22.67741107,1,13.86353786,14.03515625,169.03125,103.8125,-1.605249545,-1.582848918,24.74646489,0.448404165,45.63636193,2.069053822,1800,31,0,0,2,0,107.0775547,0,0,14.5,34.77361919,46.796875,98.875,0.234942369,0,-1.828927054,1.245117188,3,177.6941176,21840,0,41.11815705,38.96553572,3,1800,3,99.99389648,46.31139419,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72020.19477,125364.7512,0,0,22.625,0
449.281,1804.727064,22.69052048,1,13.90292351,14.03515625,169.03125,103.8125,-2.272118793,-1.973443763,24.83709731,0.767172006,45.69750977,2.146576834,1800,31,0,0,2,0,107.0663017,0,0,14.5,33.32512788,46.796875,98.875,0.231933594,0,-1.888033517,1.245117188,3,176,21840,0,39.73575302,38.64800646,3,1800,3,99.99389648,47.10235596,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72064.53846,125442.5823,0,0,22.625,0
449.391,1802.96,22.63497122,1,13.88271361,14.03436511,169.0252404,103.8125,-2.242228719,-1.959882464,24.83720576,0.756666917,45.70057091,2.202234546,1800,31,0,0,2,0,107.0635776,0,0,14.5,32.68334399,46.796875,98.875,0.231933594,0,-1.929053404,1.245117188,3,176,21840,0,38.81237601,38.34362129,3,1800,3,99.99389648,47.74576823,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72081.17949,125471.5443,0,0,22.55681818,0
449.781,1806.659091,22.4868608,1,13.80704942,14.03125,168.9945494,103.8125,-1.620992726,-1.535566659,24.73558728,0.311992075,45.61462823,2.248726489,1800,31,0,0,2,0,107.0479526,0,0,14.5,34.60416667,46.796875,98.875,0.231933594,0,-2.05359208,1.245117188,3,170.7692308,21840,0,39.87356333,39.72015381,3,1800,3,99.99389648,47.21743935,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72140.48837,125574.4651,0,0,22.46982759,0
450.211,1797,22.66817434,1,13.8515625,14.03201096,168.96875,103.818109,-2.320184088,-2.012145996,24.84138569,0.75592041,45.57709704,2.173211349,1800,31.04487179,0,0,2,0,107.0785308,0,0,14.5,32.55014535,46.796875,98.875,0.243439071,0,-2.001251571,1.245117188,3,175.3023256,21840,0,39.83858282,40.17611098,3,1800,3,99.99389648,47.95670943,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72205.82051,125687.3333,0,0,22.71546053,0
450.591,1799.530864,22.80208333,1,13.85668945,14.03583984,168.96875,103.8484375,-1.591285797,-1.489743888,24.62862723,0.328142439,45.72985693,1.826543899,1800,31.4695122,0,0,2,0,107.0939383,0,0,14.5,35.17851027,46.796875,98.875,0.244140625,0,-1.700502866,1.245117188,3,176,21840,0,40.18518548,39.92741572,3,1800,3,99.99389648,47.19340007,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72263.25974,125784.9474,0,0,22.625,0
451.011,1797.46988,22.59266755,1,13.87890625,14.03482681,168.96875,103.875,-2.319003227,-2.016187166,24.8600178,0.811791992,45.67428336,2.267350255,1800,31,0,0,2,0,107.109375,0,0,14.5,32.65850904,46.796875,98.875,0.305101348,0,-2.068811175,1.245117188,3,181.1034483,21840,0,39.44496332,38.03884817,3,1800,3,99.99389648,47.40758435,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72328.03448,125894.6667,0,0,22.73018293,0
451.405,1796.463542,22.78381348,1,13.86434915,14.03878348,168.9793041,103.875,-1.581455776,-1.409357974,24.69721476,0.273041168,45.5739651,1.913401286,1800,31,0,0,2,0,107.109375,0,0,14.5,35.20499694,46.796875,98.875,0.308227539,0,-1.91423893,1.245117188,3,179.4296875,21840,0,38.54935386,39.63903733,3,1800,3,99.99389648,44.98170217,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72387.64908,125998.6797,0,0,22.93554688,0
451.79,1801.517241,22.66936063,1,13.85642361,14.03454178,169.0214185,103.875,-2.251808167,-1.912273278,24.8336552,0.758720484,45.59055398,2.164294564,1800,31,0,0,2,0,107.109375,0,0,14.5,32.5472973,46.796875,98.875,0.308227539,0,-1.958940614,1.245117188,3,179,21840,0,40.76891447,39.07322131,3,1800,3,99.99389648,48.25260162,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72445.86517,126099.1818,0,0,22.72159091,0
452.24,1809.69697,22.50331439,1,13.87890625,14.04918278,168.96875,103.875,-1.608545484,-1.496872221,24.74401574,0.209519486,45.44288589,2.240701351,1800,31.03989362,0,0,2,0,107.109375,0,0,14.5,34.75533537,46.796875,98.875,0.31399197,0,-1.916900772,1.245117188,3,177.2086168,21840,0,38.6905482,38.94798642,3,1800,3,99.99389648,45.78562346,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72514.28497,126218.2481,0,0,22.58983376,0
452.631,1799.691358,22.39409722,1,13.87890625,14.0422247,168.96875,103.875,-2.396218436,-2.174988528,24.70378389,0.74672028,45.44592432,2.309686663,1800,31.5,0,0,2,0,107.109375,0,0,14.5,32.80288462,46.796875,98.875,0.314331055,0,-2.0606799,1.245117188,3,171.7594937,21840,0,39.09301758,40.16138713,3,1800,3,99.99389648,47.21147547,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72573.5122,126319.9877,0,0,22.56790123,0
453.046,1809.858824,22.63543199,1,13.88424162,14.03834794,168.96875,103.8800154,-1.620027868,-1.50019193,24.81937123,0.196366473,45.39529345,2.18393925,1800,31.46875,0,0,2,0,107.1099537,0,0,14.5,34.7575431,46.796875,98.875,0.308851762,0,-1.845927622,1.245117188,3,178.6395349,21840,0,40.06558122,38.01262595,3,1800,3,99.99389648,45.96621491,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72636.66265,126429,0,0,22.64411765,0
453.456,1797.753247,22.70388596,1,13.90064103,14.03665865,168.96875,103.9173259,-2.565603403,-2.327662877,24.71347403,0.740165515,45.46890024,2.009588068,1800,31,0,0,2,0,107.1574519,0,0,14.5,32.74715909,46.796875,98.875,0.308227539,0,-2.021085299,1.245117188,3,180,21840,0,37.93509347,39.48532699,3,1800,3,99.99389648,46.8520925,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72698.26582,126532.6667,0,0,22.44318182,0
453.841,1798.970046,22.64042699,1,13.88368663,14.04296875,168.96875,103.9820165,-1.601666619,-1.571505709,24.72865189,0.182588498,45.49745047,2.088224902,1800,31,0,0,2,0,107.2038534,0,0,14.5,34.60137195,46.796875,98.875,0.300077113,0,-1.921463013,1.245117188,3,166.5679012,21840,0,37.80606898,38.23956148,3,1800,3,99.99389648,45.68367004,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72756.31604,126633.2168,0,0,22.625,0
454.27,1802.4,22.60598958,1,13.90085321,14.04449067,168.96875,104.0730519,-2.605752242,-2.435837966,24.70777333,0.756582031,45.47800164,2.101783751,1800,31,0,0,2,0,107.2664474,0,0,14.5,32.58549817,46.796875,98.875,0.299072266,0,-1.912678152,1.245117188,3,166.6376812,21840,0,41.40098217,37.37635531,3,1800,3,99.99389648,46.79719492,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72820.68831,126745.9079,0,0,22.55833333,0
454.655,1796,22.7917739,1,13.86836408,14.0486634,168.96875,104.1298946,-1.621070599,-1.617074656,24.67892421,0.188546718,45.48908944,1.887150313,1800,31,0,0,2,0,107.329921,0,0,14.5,35.30113636,46.796875,98.875,0.296218674,0,-1.672085849,1.245117188,3,167,21840,0,38.8541878,40.16164144,3,1800,3,99.99389648,46.29974365,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72879.925,126846.75,0,0,22.47274882,0
455.07,1810.509804,22.64746094,1,13.82961998,14.0354456,168.96875,104.15625,-2.676174412,-2.622233749,24.80719509,0.780109838,45.20160534,2.159734155,1800,31.04477612,0,0,2,0,107.404454,0,0,14.5,33.31468023,46.796875,98.93235294,0.296020508,0,-1.969493519,1.245117188,3,172.8863636,21840,0,38.46709153,39.20656402,3,1800,3,99.99389648,48.0611394,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72942.88235,126957.0814,0,0,22.78194789,0
455.085,1810.27451,22.65625,1,13.83063272,14.03472222,168.96875,104.15625,-2.62285505,-2.571551935,24.80659567,0.751341515,45.20772479,2.150345668,1800,31.08955224,0,0,2,0,107.40625,0,0,14.5,33.23837209,46.796875,98.93455882,0.296020508,0,-1.982186057,1.245117188,3,173.125,21840,0,38.47845669,39.13779423,3,1800,3,99.99389648,48.1570126,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,72945.07059,126960.814,0,0,22.7866005,0
455.48,1798.512821,22.72680973,1,13.8515625,14.02440138,168.96875,104.1619318,-1.67678833,-1.6202118,24.78212363,0.191732601,45.36890147,2.055313903,1800,31,0,0,2,0,107.3765625,0,0,14.5,35.13100962,46.796875,98.9375,0.296020508,0,-1.812262284,1.245117188,3,174.8947368,21840,0,38.07754517,38.65246895,3,1800,3,99.99389648,45.46508789,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73003.25,127060.2368,0,0,22.80448718,0
455.88,1794.78673,22.48555067,1,13.85771808,14.03949246,168.96875,104.1875,-2.567158197,-2.438591168,24.71484375,0.7265625,45.48364433,2.229293083,1800,31,0,0,2,0,107.437118,0,0,14.5,32.93132716,46.796875,98.9375,0.296020508,0,-1.992383415,1.245117188,3,175,21840,0,39.55132207,40.28893966,3,1800,3,99.99389648,46.49523982,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73063.68056,127163.9282,0,0,22.66054502,0
456.287,1786.105398,22.70084552,1,13.87320964,14.02966276,168.96875,104.1875,-1.650670462,-1.588949718,24.72196452,0.183914185,45.34579235,2.021119001,1800,31,0,0,2,0,107.4215478,0,0,14.5,35.75707547,46.796875,98.9375,0.296020508,0,-1.731530944,1.245117188,3,166.906801,21840,0,38.25216503,38.67309718,3,1800,3,99.99389648,45.36941771,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73126.16043,127271.0856,0,0,22.71582031,0
456.671,1801.760925,22.57283426,1,13.85670956,14.04124781,168.96875,104.1875,-2.596716452,-2.4942474,24.76393757,0.741206331,45.38932913,2.191103318,1800,31,0,0,2,0,107.40625,0,0,14.5,32.67950198,46.796875,98.9375,0.336597584,0,-1.906672212,1.245117188,3,164.2268041,21840,0,41.27518461,38.1588415,3,1800,3,99.99389648,48.06191184,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73185.48515,127374.0743,0,0,22.72493655,0
457.091,1793.33253,22.75954861,1,13.87014223,14.04924896,168.96875,104.1875,-1.563893821,-1.648805411,24.7359375,0.176691863,45.40199878,1.976388889,1800,31,0,0,2,0,107.4066517,0,0,14.5,35.78197674,46.796875,99.02684859,0.338745117,0,-1.74938211,1.245117188,3,164,21840,0,41.44525591,38.43889236,3,1800,3,99.99389648,44.65241768,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73249.97073,127485.1309,0,0,22.84216867,0
457.475,1798.76,22.60182292,1,13.90056818,14.04923931,168.96875,104.1875,-2.590541992,-2.571258545,24.7952386,0.746386719,45.31619792,2.193415681,1800,31.07692308,0,0,2,0,107.4216721,0,0,14.5,32.5705,46.796875,99.12011719,0.338745117,0,-2.009073893,1.245117188,3,164.8564103,21840,0,39.64001735,39.38012035,3,1800,3,99.99389648,47.67907779,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73308.84211,127583.4675,0,0,22.5,0
457.865,1798,22.84678819,1,13.87374132,14.04149306,168.96875,104.1875,-1.636665853,-1.61942749,24.61160714,0.195022751,45.41462054,1.764818948,1800,31.93181818,0,0,2,0,107.4065972,0,0,14.5,35.3002892,46.796875,99.125,0.336088293,0,-1.745053946,1.245117188,3,173.9828851,21840,0,39.27461533,38.28728085,3,1800,3,99.99389648,45.49196542,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73368.23077,127685.4719,0,0,22.5,0
458.31,1800.220779,22.65765224,1,13.85717147,14.03359375,168.96875,104.181962,-2.547363281,-2.567687988,24.7270633,0.7342811,45.18374399,2.069411058,1800,31.0443038,0,0,2,0,107.4216721,0,0,14.5,32.90063202,46.796875,99.125,0.335693359,0,-2.132700725,1.245117188,3,176,21840,0,37.98135045,38.64490555,3,1800,3,99.99389648,46.95986793,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73436,127802.5696,0,0,22.66826923,0
458.695,1809.159091,22.97824929,1,13.87890625,14.03092831,168.96875,104.1606105,-1.50052406,-1.565849304,24.47354403,0.163410534,45.15802557,1.495294744,1800,31.47126437,0,0,2,0,107.40625,0,0,14.5,36.46590909,46.796875,99.125,0.369069546,0,-1.599584652,1.245117188,3,166.5512821,21840,0,39.60577084,38.45273972,3,1800,3,99.99389648,43.8279372,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73495.0625,127903.5926,0,0,22.95258621,0
459.135,1812.128205,22.40249594,1,13.88486579,14.0483774,168.96875,104.1875,-2.559783936,-2.682861328,24.41183036,0.75177002,45.48787007,2.009334416,1800,31,0,0,2,0,107.40625,0,0,14.5,32.80610795,46.796875,99.125,0.372314453,0,-2.052910383,1.245117188,3,163.2298851,21840,0,45.36455731,41.85060389,3,1800,3,99.99389648,59.38545315,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73561.75,128020.5904,0,0,22.47727273,0
459.53,1796.74026,23.01161859,1,13.89362981,14.03735978,168.96875,104.1875,-1.657387473,-1.614079173,24.89091082,0.195961557,45.47703887,1.879292233,1800,31,0,0,2,0,107.40625,0,0,14.5,35.52604167,46.796875,99.125,0.357838166,0,-1.817908654,1.244895241,3,163,21840,0,39.60477389,38.28150431,3,1800,3,99.99389648,48.17786584,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73621.17949,128121.9615,0,0,22.67628205,0
459.93,1801.616279,22.83902616,1,13.8515625,14.02954382,168.96875,104.1875,-2.441070557,-2.696411133,24.4836128,0.751238352,45.42375753,1.644586642,1800,31,0,0,2,0,107.40625,0,0,14.5,33.37148437,46.796875,99.125,0.357055664,0,-1.997680664,1.245093075,3,162.1234568,21840,0,42.60025024,42.09039688,3,1800,3,99.99389648,48.9178537,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73681.67442,128225.7674,0,0,22.79069767,0
460.34,1811.153846,23.1781851,1,13.85695929,14.0234375,168.96875,104.1875,-1.571509913,-1.55917088,24.90975561,0.175227239,45.37900641,1.731570513,1800,31,0,0,2,0,107.40625,0,0,14.5,34.62462349,46.796875,99.125,0.357055664,0,-1.950654529,1.245117188,3,171.6585366,21840,0,39.58028158,39.49519566,3,1800,3,99.99389648,45.99227905,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73743.58442,128332.7922,0,0,23.30063291,0
460.735,1795.278481,22.58543786,1,13.88443645,14.0279652,168.96875,104.1875,-2.557525635,-2.746041231,24.49667744,0.754195812,45.4013899,1.911239579,1800,31,0,0,2,0,107.4066358,0,0,14.5,33.22468354,46.796875,99.125,0.32523019,0,-2.104365361,1.245117188,3,173,21840,0,42.96096207,40.30327735,3,1800,3,99.99389648,49.91176943,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73803.24138,128437.2045,0,0,22.71947674,0
460.82,1797.21519,22.59547602,1,13.88965941,14.0324929,168.96875,104.1875,-2.29838562,-2.435341059,24.64246588,0.606519122,45.37745276,2.046989859,1800,31,0,0,2,0,107.4099151,0,0,14.5,33.45345745,46.796875,99.125,0.323486328,0,-2.110588688,1.245117188,3,171.6885246,21840,0,43.34671196,40.46213435,3,1800,3,99.99389648,51.50888177,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73816.13793,128460,0,0,22.69476744,0
461.166,1798.096203,22.57115385,1,13.90072307,14.04373347,168.96875,104.1875,-1.626870349,-1.595630646,25.05605368,0.190578295,45.29948591,2.484899829,1800,31,0,0,2,0,107.421467,0,0,14.5,34.6804078,46.796875,99.125,0.323486328,0,-2.064468559,1.245117188,3,160.3442623,21840,0,38.12421426,37.69735402,3,1800,3,99.99389648,46.55052275,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73868.1875,128550.3385,0,0,22.59058442,0
461.547,1782.964674,22.52104977,1,13.87339669,14.03275534,168.96875,104.1875,-2.462425459,-2.691080626,24.50586442,0.755067022,45.34724769,1.984814656,1800,31,0,0,2,0,107.40625,0,0,14.5,33.7436536,46.796875,99.125,0.326323509,0,-2.002024651,1.245117188,3,160.7346939,21840,0,38.75165383,40.39297104,3,1800,3,99.99389648,47.31093066,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73925.4349,128646.6429,0,0,22.60119048,0
461.944,1791.733179,22.81292597,1,13.8515625,14.04099127,168.96875,104.1970075,-1.578687406,-1.634746022,24.88423978,0.176908053,45.36145959,2.071313812,1800,31.0320197,0,0,2,0,107.408509,0,0,14.5,34.68185241,46.796875,99.125,0.326538086,0,-1.904065096,1.245117188,3,161,21840,0,38.5671279,39.30915384,3,1800,3,99.99389648,46.92208426,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,73985.50119,128750.8575,0,0,22.80399061,0
462.354,1784.337662,22.61914062,1,13.84560296,14.04925933,168.96875,104.25,-2.391540527,-2.669311523,24.65830592,0.746925756,45.51541941,2.039165296,1800,31.46073298,0,0,2,0,107.4997922,0,0,14.5,34.10823171,46.796875,99.125,0.389582936,0,-1.945383956,1.245117188,3,158.3658537,21840,0,37.28372674,41.28823531,3,1800,3,99.99389648,47.45673638,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,74046.42308,128858.1429,0,0,22.76136364,0
462.735,1822.428235,22.72298713,1,13.84004204,14.04111361,168.96875,104.2545387,-1.600297234,-1.548073082,24.89820718,0.341142031,45.59590581,2.175220046,1800,31,0,0,2,0,107.4851138,0,0,14.5,34.58062664,46.796875,99.125,0.393676758,0,-1.930974127,1.245117188,3,170.1308901,21840,0,36.47598547,38.65242406,3,1800,3,99.99389648,46.93719272,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,74104.15979,128957.5769,0,0,23.00617647,0
463.158,1816.209549,22.64428583,1,13.87890625,14.03364283,168.96875,104.28125,-2.400031267,-2.676803347,24.68398644,0.753103139,45.43359375,2.039700611,1800,31,0,0,2,0,107.5160319,0,0,14.5,33.90180653,46.796875,99.125,0.393676758,0,-2.064182447,1.245117188,3,172,21840,0,39.23896983,39.66666961,3,1800,3,99.99389648,46.84134609,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,74167.99519,129069.8983,0,0,22.78782895,0
463.537,1793.913793,23.05285945,1,13.87406484,14.02939309,168.96875,104.2955112,-1.555467394,-1.539880906,24.76990685,0.1755951,45.44255678,1.717047399,1800,31,0,0,2,0,107.5320122,0,0,14.5,34.7452877,46.796875,99.125,0.419326056,0,-1.887938497,1.245117188,3,165.9259259,21840,0,36.49323454,38.98161308,3,1800,3,99.99389648,45.00824851,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,74224.75897,129167.9974,0,0,23.09987745,0
463.952,1802.574822,22.61488643,1,13.85701841,14.04051262,168.96875,104.3640479,-2.465750073,-2.689554801,24.6717811,0.769761306,45.50961538,2.056894669,1800,31,0,0,2,0,107.5926232,0,0,14.5,33.93173544,46.796875,99.125,0.421142578,0,-1.945004096,1.245117188,3,151.8389423,21840,0,38.65352207,43.24824341,3,1800,3,99.99389648,48.18893573,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,74287.26437,129275.6364,0,0,22.68735154,0
